season,club_name,avg(attacking_short_passing),avg(shooting),avg(power_stamina),avg(skill_long_passing),avg(power_strength),avg(defending_standing_tackle),avg(skill_fk_accuracy),avg(skill_dribbling),avg(dribbling),avg(pace),avg(mentality_aggression),avg(movement_reactions),avg(movement_sprint_speed),avg(passing),avg(movement_acceleration),avg(attacking_heading_accuracy),avg(attacking_finishing),avg(defending),avg(attacking_crossing),avg(power_long_shots),avg(mentality_penalties),avg(power_shot_power),avg(physic),avg(skill_ball_control),year,league,club_name_ext,points,place
15,NEC Nijmegen,63.0,51.421052631578945,66.78947368421052,55.78947368421053,60.526315789473685,49.421052631578945,46.63157894736842,63.68421052631579,64.89473684210526,69.0,54.63157894736842,61.21052631578947,67.47368421052632,59.05263157894737,70.84210526315789,55.68421052631579,47.36842105263158,48.68421052631579,57.94736842105263,51.473684210526315,46.94736842105263,61.1578947368421,61.421052631578945,65.26315789473684,15,Holland Eredivisie,NEC Nijmegen,46.0,10
18,SC Heerenveen,65.13636363636364,52.63636363636363,69.86363636363636,61.63636363636363,67.0909090909091,52.31818181818182,46.18181818181818,61.95454545454545,63.27272727272727,66.13636363636364,60.0,62.77272727272727,66.27272727272727,59.31818181818182,65.77272727272727,58.22727272727273,49.86363636363637,52.77272727272727,54.27272727272727,51.40909090909091,50.27272727272727,61.04545454545455,66.13636363636364,64.36363636363636,18,Holland Eredivisie,SC Heerenveen,41.0,11
16,Feyenoord,68.4,58.76,73.24,62.28,67.92,55.56,55.0,67.44,68.68,71.6,65.16,66.6,71.12,64.04,72.16,57.2,52.08,52.84,62.2,61.72,58.28,71.04,68.92,70.84,16,Holland Eredivisie,Feyenoord,82.0,1
15,Sampdoria,68.375,57.791666666666664,68.58333333333333,63.666666666666664,67.375,56.5,56.5,65.875,67.45833333333333,69.33333333333333,63.416666666666664,69.33333333333333,69.16666666666667,63.291666666666664,69.75,62.916666666666664,51.25,55.291666666666664,61.666666666666664,61.291666666666664,59.625,68.625,66.70833333333333,70.375,15,Italian Serie A,Sampdoria,40.0,15
14,FC Metz,63.96296296296296,50.48148148148148,67.11111111111111,56.48148148148148,71.14814814814815,49.7037037037037,43.74074074074074,57.81481481481482,60.7037037037037,65.88888888888889,59.74074074074074,61.74074074074074,66.66666666666667,56.666666666666664,64.81481481481481,59.03703703703704,46.333333333333336,49.7037037037037,53.370370370370374,51.22222222222222,54.333333333333336,60.22222222222222,67.55555555555556,63.96296296296296,14,French Ligue 1,FC Metz,30.0,19
14,VfB Stuttgart,68.48148148148148,56.22222222222222,68.14814814814815,59.074074074074076,67.74074074074075,55.629629629629626,53.74074074074074,65.25925925925925,66.77777777777777,68.77777777777777,63.851851851851855,68.62962962962963,69.33333333333333,62.148148148148145,67.96296296296296,60.7037037037037,52.888888888888886,54.333333333333336,59.18518518518518,53.888888888888886,56.7037037037037,67.11111111111111,66.96296296296296,68.66666666666667,14,German 1. Bundesliga,VfB Stuttgart,36.0,14
14,FC Utrecht,63.22222222222222,52.03703703703704,63.44444444444444,57.851851851851855,64.37037037037037,48.925925925925924,47.333333333333336,63.48148148148148,64.70370370370371,70.88888888888889,53.96296296296296,61.666666666666664,71.33333333333333,59.03703703703704,70.48148148148148,53.2962962962963,49.0,48.2962962962963,59.074074074074076,51.81481481481482,53.370370370370374,59.22222222222222,62.22222222222222,65.44444444444444,14,Holland Eredivisie,FC Utrecht,41.0,11
17,1. FC Köln,70.5,55.458333333333336,70.54166666666667,60.416666666666664,69.875,60.625,50.291666666666664,65.75,67.45833333333333,70.45833333333333,65.91666666666667,70.625,70.70833333333333,63.333333333333336,70.16666666666667,62.958333333333336,52.0,58.166666666666664,59.083333333333336,53.708333333333336,57.291666666666664,65.04166666666667,69.16666666666667,69.83333333333333,17,German 1. Bundesliga,1. FC Köln,22.0,18
15,Athletic Club de Bilbao,74.72727272727273,63.13636363636363,72.86363636363636,70.13636363636364,72.4090909090909,64.31818181818181,62.31818181818182,69.5,71.0,71.63636363636364,72.31818181818181,75.54545454545455,72.36363636363636,68.86363636363636,70.63636363636364,66.0909090909091,60.68181818181818,60.31818181818182,64.5,63.0,58.86363636363637,70.4090909090909,72.45454545454545,75.22727272727273,15,Spain Primera Division,Athletic Club de Bilbao,62.0,5
15,Valencia CF,72.51851851851852,60.666666666666664,70.55555555555556,63.25925925925926,66.70370370370371,56.925925925925924,58.0,67.70370370370371,70.11111111111111,72.51851851851852,68.0,69.55555555555556,72.92592592592592,66.0,72.07407407407408,62.0,56.77777777777778,56.148148148148145,62.111111111111114,62.592592592592595,59.03703703703704,69.07407407407408,68.14814814814815,73.37037037037037,15,Spain Primera Division,Valencia CF,44.0,12
14,West Bromwich Albion,65.75862068965517,57.62068965517241,71.34482758620689,60.206896551724135,67.24137931034483,56.44827586206897,51.48275862068966,62.310344827586206,64.41379310344827,68.96551724137932,64.06896551724138,67.44827586206897,68.13793103448276,61.13793103448276,69.93103448275862,65.89655172413794,55.48275862068966,55.96551724137931,58.758620689655174,55.96551724137931,59.37931034482759,65.51724137931035,67.72413793103448,67.13793103448276,14,English Premier League,West Bromwich Albion,44.0,13
20,VfB Stuttgart,65.96666666666667,53.03333333333333,65.26666666666667,59.43333333333333,65.1,55.03333333333333,46.7,63.46666666666667,65.03333333333333,67.83333333333333,59.36666666666667,62.733333333333334,68.06666666666666,60.266666666666666,67.3,59.1,51.766666666666666,54.2,56.733333333333334,50.13333333333333,52.36666666666667,60.5,63.96666666666667,66.66666666666667,20,German 1. Bundesliga,VfB Stuttgart,45.0,9
14,FC Girondins de Bordeaux,67.55172413793103,55.58620689655172,69.72413793103448,61.206896551724135,68.06896551724138,52.689655172413794,50.44827586206897,66.17241379310344,66.96551724137932,71.41379310344827,67.10344827586206,65.93103448275862,72.37931034482759,61.58620689655172,70.3103448275862,62.724137931034484,52.758620689655174,53.51724137931034,57.724137931034484,55.41379310344828,55.275862068965516,62.51724137931034,68.10344827586206,68.20689655172414,14,French Ligue 1,FC Girondins de Bordeaux,63.0,6
15,Excelsior,64.3157894736842,53.05263157894737,66.94736842105263,58.63157894736842,66.26315789473684,51.526315789473685,53.63157894736842,60.526315789473685,62.73684210526316,64.47368421052632,60.73684210526316,62.0,62.73684210526316,58.473684210526315,66.73684210526316,56.05263157894737,48.31578947368421,52.0,52.0,55.0,54.26315789473684,62.73684210526316,65.36842105263158,65.73684210526316,15,Holland Eredivisie,Excelsior,30.0,15
14,SD Eibar,65.8,54.95,69.9,56.55,73.85,52.45,50.35,57.05,61.85,66.1,66.25,67.75,66.6,59.3,65.25,62.35,51.3,51.85,57.3,54.1,55.95,64.85,71.15,68.1,14,Spain Primera Division,SD Eibar,35.0,18
17,Manchester City,70.9,58.63333333333333,72.2,63.7,67.0,57.233333333333334,53.833333333333336,68.6,70.06666666666666,72.83333333333333,62.8,70.66666666666667,72.53333333333333,65.1,73.16666666666667,58.93333333333333,55.56666666666667,55.2,61.0,58.7,56.733333333333334,66.7,67.43333333333334,70.8,17,English Premier League,Manchester City,100.0,1
17,Tottenham Hotspur,69.71428571428571,60.5,73.39285714285714,62.75,69.92857142857143,58.964285714285715,54.107142857142854,68.60714285714286,69.46428571428571,72.53571428571429,65.85714285714286,71.64285714285714,72.78571428571429,64.85714285714286,72.39285714285714,63.642857142857146,57.607142857142854,57.714285714285715,61.857142857142854,60.464285714285715,58.42857142857143,69.10714285714286,69.89285714285714,70.46428571428571,17,English Premier League,Tottenham Hotspur,77.0,3
18,Chelsea,77.0,63.96666666666667,72.33333333333333,70.56666666666666,69.4,61.13333333333333,58.5,74.8,74.86666666666666,71.63333333333334,66.53333333333333,75.56666666666666,72.2,70.93333333333334,70.73333333333333,65.2,61.06666666666667,60.6,66.1,64.53333333333333,61.766666666666666,71.13333333333334,69.36666666666666,77.26666666666667,18,English Premier League,Chelsea,72.0,3
15,Carpi,65.26086956521739,54.869565217391305,72.21739130434783,61.17391304347826,68.43478260869566,57.52173913043478,49.26086956521739,63.95652173913044,66.08695652173913,72.56521739130434,65.04347826086956,66.08695652173913,73.1304347826087,59.82608695652174,71.78260869565217,60.73913043478261,50.04347826086956,56.608695652173914,58.0,56.82608695652174,56.43478260869565,64.3913043478261,68.69565217391305,68.17391304347827,15,Italian Serie A,Carpi,38.0,18
14,Real Sociedad,70.10714285714286,55.07142857142857,68.17857142857143,64.0,66.5,55.07142857142857,54.607142857142854,61.535714285714285,64.32142857142857,64.92857142857143,62.42857142857143,67.5,64.64285714285714,63.785714285714285,65.07142857142857,57.464285714285715,51.17857142857143,53.857142857142854,56.642857142857146,56.464285714285715,52.67857142857143,63.75,65.89285714285714,68.46428571428571,14,Spain Primera Division,Real Sociedad,46.0,12
20,FC Emmen,61.370370370370374,51.03703703703704,61.851851851851855,57.111111111111114,63.7037037037037,51.55555555555556,45.7037037037037,62.2962962962963,62.96296296296296,65.22222222222223,57.333333333333336,59.333333333333336,64.33333333333333,57.0,66.22222222222223,54.074074074074076,48.22222222222222,51.18518518518518,55.03703703703704,48.851851851851855,54.48148148148148,59.74074074074074,61.81481481481482,63.55555555555556,20,Holland Eredivisie,FC Emmen,30.0,16
20,RC Strasbourg Alsace,68.71428571428571,54.523809523809526,69.61904761904762,61.0,70.47619047619048,56.333333333333336,48.0,66.57142857142857,66.61904761904762,64.42857142857143,65.0952380952381,67.28571428571429,64.95238095238095,62.523809523809526,63.857142857142854,64.38095238095238,51.57142857142857,56.57142857142857,59.95238095238095,52.0,55.61904761904762,63.142857142857146,69.0,68.33333333333333,20,French Ligue 1,RC Strasbourg Alsace,42.0,15
17,Juventus,75.73913043478261,63.608695652173914,77.30434782608695,69.65217391304348,75.08695652173913,64.65217391304348,58.26086956521739,76.73913043478261,76.43478260869566,76.47826086956522,70.78260869565217,78.21739130434783,77.78260869565217,70.95652173913044,74.95652173913044,70.3913043478261,57.78260869565217,63.73913043478261,68.8695652173913,65.82608695652173,63.43478260869565,74.65217391304348,74.73913043478261,77.34782608695652,17,Italian Serie A,Juventus,95.0,1
19,Borussia Dortmund,75.96296296296296,60.407407407407405,72.77777777777777,67.55555555555556,68.14814814814815,61.7037037037037,55.370370370370374,73.07407407407408,73.70370370370371,74.33333333333333,62.666666666666664,73.29629629629629,74.44444444444444,69.55555555555556,74.0,58.74074074074074,58.51851851851852,61.407407407407405,65.74074074074075,57.77777777777778,54.55555555555556,68.44444444444444,68.07407407407408,74.92592592592592,19,German 1. Bundesliga,Borussia Dortmund,69.0,2
20,FC Metz,65.72413793103448,53.758620689655174,68.03448275862068,59.48275862068966,65.20689655172414,49.89655172413793,45.275862068965516,66.41379310344827,66.58620689655173,71.27586206896552,57.689655172413794,63.275862068965516,70.75862068965517,59.96551724137931,71.96551724137932,60.10344827586207,50.89655172413793,49.55172413793103,56.44827586206897,52.48275862068966,54.3448275862069,62.206896551724135,64.55172413793103,67.10344827586206,20,French Ligue 1,FC Metz,47.0,10
19,Atalanta,69.2,56.84,72.08,62.12,70.24,60.88,49.0,66.84,67.68,67.28,67.08,71.92,67.16,62.48,67.52,65.2,53.04,61.44,59.56,56.64,54.56,65.56,69.84,70.4,19,Italian Serie A,Atalanta,78.0,3
16,Villarreal CF,72.34482758620689,59.41379310344828,67.79310344827586,63.310344827586206,65.96551724137932,58.3448275862069,55.6551724137931,67.37931034482759,69.62068965517241,71.51724137931035,64.62068965517241,71.62068965517241,71.51724137931035,66.93103448275862,71.41379310344827,61.62068965517241,56.51724137931034,56.10344827586207,66.3103448275862,61.03448275862069,56.62068965517241,65.82758620689656,66.48275862068965,72.62068965517241,16,Spain Primera Division,Villarreal CF,67.0,5
15,FC Utrecht,64.16666666666667,54.833333333333336,67.04166666666667,59.833333333333336,65.45833333333333,52.166666666666664,47.875,63.583333333333336,64.75,69.33333333333333,59.833333333333336,62.458333333333336,69.20833333333333,60.125,69.54166666666667,59.458333333333336,51.333333333333336,52.833333333333336,57.666666666666664,54.041666666666664,56.458333333333336,63.625,64.83333333333333,65.33333333333333,15,Holland Eredivisie,FC Utrecht,53.0,5
18,Juventus,74.30434782608695,62.21739130434783,76.52173913043478,68.0,75.17391304347827,66.21739130434783,54.78260869565217,75.34782608695652,75.1304347826087,74.56521739130434,69.95652173913044,78.73913043478261,76.43478260869566,68.95652173913044,72.43478260869566,69.43478260869566,56.69565217391305,67.08695652173913,65.6086956521739,63.82608695652174,61.52173913043478,73.52173913043478,74.47826086956522,76.52173913043478,18,Italian Serie A,Juventus,90.0,1
14,SC Freiburg,66.12,52.52,70.6,57.84,69.08,58.84,48.56,61.88,63.44,66.64,66.08,67.72,67.12,59.16,65.88,60.08,48.2,57.96,56.16,51.04,54.08,64.56,68.68,64.28,14,German 1. Bundesliga,SC Freiburg,34.0,17
15,Borussia Mönchengladbach,69.46153846153847,53.73076923076923,69.26923076923077,62.88461538461539,65.6923076923077,59.73076923076923,49.96153846153846,65.61538461538461,67.0,70.0,65.53846153846153,70.8076923076923,69.96153846153847,63.88461538461539,69.84615384615384,59.57692307692308,49.69230769230769,58.07692307692308,62.30769230769231,52.34615384615385,54.61538461538461,64.46153846153847,66.6923076923077,68.0,15,German 1. Bundesliga,Borussia Mönchengladbach,55.0,4
16,FC Girondins de Bordeaux,70.18518518518519,56.77777777777778,67.29629629629629,62.111111111111114,65.29629629629629,56.333333333333336,52.407407407407405,69.62962962962963,69.5925925925926,71.33333333333333,65.62962962962963,68.18518518518519,72.4074074074074,65.07407407407408,69.85185185185185,61.03703703703704,54.18518518518518,55.44444444444444,64.4074074074074,55.77777777777778,57.148148148148145,63.18518518518518,65.81481481481481,69.51851851851852,16,French Ligue 1,FC Girondins de Bordeaux,59.0,6
20,FC Bayern München,78.47368421052632,66.10526315789474,73.94736842105263,71.63157894736842,75.15789473684211,65.47368421052632,58.26315789473684,73.94736842105263,75.0,73.57894736842105,71.0,80.6842105263158,73.57894736842105,72.63157894736842,73.52631578947368,72.63157894736842,62.1578947368421,64.52631578947368,68.6842105263158,67.6842105263158,57.526315789473685,75.6842105263158,73.94736842105263,78.05263157894737,20,German 1. Bundesliga,FC Bayern München,78.0,1
18,Willem II,64.13636363636364,51.86363636363637,61.22727272727273,58.04545454545455,64.0909090909091,52.13636363636363,48.31818181818182,61.5,62.77272727272727,67.22727272727273,59.04545454545455,59.63636363636363,66.77272727272727,58.54545454545455,67.72727272727273,51.95454545454545,48.86363636363637,50.31818181818182,55.45454545454545,51.04545454545455,52.18181818181818,59.54545454545455,62.63636363636363,63.45454545454545,18,Holland Eredivisie,Willem II,44.0,10
19,RC Strasbourg Alsace,67.875,53.791666666666664,67.04166666666667,60.458333333333336,69.125,56.375,45.875,65.95833333333333,66.54166666666667,66.125,62.75,65.95833333333333,66.45833333333333,61.125,65.70833333333333,65.08333333333333,49.583333333333336,56.625,57.25,52.75,56.5,63.541666666666664,67.25,68.5,19,French Ligue 1,RC Strasbourg Alsace,38.0,10
14,Empoli,60.55555555555556,50.25925925925926,65.96296296296296,56.148148148148145,61.51851851851852,53.925925925925924,45.592592592592595,55.592592592592595,59.2962962962963,66.85185185185185,60.7037037037037,63.55555555555556,66.70370370370371,55.22222222222222,66.81481481481481,57.0,46.370370370370374,51.592592592592595,51.77777777777778,51.2962962962963,49.03703703703704,59.592592592592595,62.74074074074074,61.888888888888886,14,Italian Serie A,Empoli,42.0,15
14,Rayo Vallecano,64.57142857142857,54.214285714285715,65.57142857142857,56.92857142857143,60.285714285714285,49.892857142857146,51.607142857142854,62.357142857142854,65.0,69.28571428571429,60.25,65.10714285714286,69.82142857142857,59.32142857142857,68.85714285714286,56.42857142857143,51.07142857142857,49.214285714285715,57.535714285714285,55.035714285714285,53.142857142857146,61.75,61.892857142857146,67.78571428571429,14,Spain Primera Division,Rayo Vallecano,49.0,11
19,Stade de Reims,65.69565217391305,57.391304347826086,68.26086956521739,58.130434782608695,65.43478260869566,48.17391304347826,49.17391304347826,66.91304347826087,67.3913043478261,68.65217391304348,58.04347826086956,64.6086956521739,68.82608695652173,59.95652173913044,68.65217391304348,58.69565217391305,55.30434782608695,49.0,54.95652173913044,55.52173913043478,55.95652173913044,64.69565217391305,64.65217391304348,67.6086956521739,19,French Ligue 1,Stade de Reims,41.0,6
14,FC Barcelona,79.0,67.95454545454545,75.36363636363636,73.18181818181819,65.95454545454545,61.31818181818182,64.68181818181819,74.5909090909091,76.77272727272727,77.36363636363636,66.81818181818181,79.5,77.04545454545455,73.68181818181819,77.72727272727273,63.54545454545455,65.5,60.63636363636363,70.9090909090909,69.0,65.86363636363636,73.13636363636364,68.68181818181819,80.04545454545455,14,Spain Primera Division,FC Barcelona,94.0,1
18,Villarreal CF,72.0,60.5,66.06666666666666,64.43333333333334,66.4,56.6,54.0,67.36666666666666,68.86666666666666,65.76666666666667,64.2,70.23333333333333,64.93333333333334,65.63333333333334,66.7,62.96666666666667,58.4,57.333333333333336,62.7,61.63333333333333,57.53333333333333,66.2,66.1,71.73333333333333,18,Spain Primera Division,Villarreal CF,44.0,14
14,FC Bayern München,76.8076923076923,63.61538461538461,70.84615384615384,70.73076923076923,65.0,58.92307692307692,62.23076923076923,74.0,75.65384615384616,72.65384615384616,65.0,77.61538461538461,72.46153846153847,71.61538461538461,72.96153846153847,63.65384615384615,60.30769230769231,58.61538461538461,67.15384615384616,63.15384615384615,64.61538461538461,70.42307692307692,66.61538461538461,78.38461538461539,14,German 1. Bundesliga,FC Bayern München,79.0,1
14,Tottenham Hotspur,70.66666666666667,59.4,73.63333333333334,62.13333333333333,68.93333333333334,58.36666666666667,52.666666666666664,67.26666666666667,68.23333333333333,73.7,64.93333333333334,69.66666666666667,74.5,64.4,72.7,64.0,55.53333333333333,57.06666666666667,60.266666666666666,59.166666666666664,57.733333333333334,69.3,69.26666666666667,70.46666666666667,14,English Premier League,Tottenham Hotspur,64.0,5
20,DSC Arminia Bielefeld,66.34615384615384,54.61538461538461,70.46153846153847,57.61538461538461,69.0,51.19230769230769,42.5,61.73076923076923,63.88461538461539,68.46153846153847,60.92307692307692,65.84615384615384,68.53846153846153,58.57692307692308,68.23076923076923,60.23076923076923,52.80769230769231,51.26923076923077,52.84615384615385,52.38461538461539,50.0,63.26923076923077,67.53846153846153,65.5,20,German 1. Bundesliga,DSC Arminia Bielefeld,35.0,15
18,VfL Wolfsburg,71.13333333333334,59.13333333333333,70.06666666666666,63.63333333333333,70.46666666666667,57.06666666666667,52.93333333333333,68.3,69.36666666666666,71.43333333333334,66.03333333333333,71.16666666666667,71.53333333333333,64.33333333333333,71.2,62.46666666666667,55.9,57.9,59.233333333333334,57.8,55.5,69.9,69.5,71.3,18,German 1. Bundesliga,VfL Wolfsburg,55.0,6
20,Eintracht Frankfurt,67.0,57.82142857142857,68.82142857142857,61.92857142857143,73.75,65.28571428571429,47.32142857142857,63.92857142857143,64.92857142857143,67.89285714285714,68.46428571428571,69.53571428571429,69.17857142857143,61.464285714285715,66.25,68.28571428571429,54.92857142857143,63.0,57.67857142857143,56.642857142857146,54.07142857142857,67.60714285714286,71.39285714285714,66.92857142857143,20,German 1. Bundesliga,Eintracht Frankfurt,60.0,5
14,Deportivo de La Coruña,67.0,54.96666666666667,62.43333333333333,60.766666666666666,63.03333333333333,55.63333333333333,50.6,61.266666666666666,64.06666666666666,67.36666666666666,60.233333333333334,65.4,67.6,61.43333333333333,67.1,55.233333333333334,53.1,53.8,58.333333333333336,53.666666666666664,56.46666666666667,60.5,62.4,68.33333333333333,14,Spain Primera Division,Deportivo de La Coruña,35.0,16
17,FC Groningen,63.45,54.75,69.1,57.35,66.4,49.6,44.4,63.4,64.2,67.9,58.95,63.35,67.7,58.05,67.9,59.2,50.5,50.75,56.4,54.85,52.9,65.45,65.7,65.15,17,Holland Eredivisie,FC Groningen,38.0,12
